st_id,st_en_name,st_fa_name,st_type,major_basin,sub_basin,study_area_name,study_area_code,aquifer_name,utm_zone,utm_x,utm_y,decimal_degrees_x,decimal_degrees_y,surface_elevation,sample_type,sample_id,sample_weight,sampling_depth ,sampling_date,precipitation,evaporation,pH_field,pH_lab,EC_field,EC_lab,T_field,T_lab,Q,isotope_analysis_date,delta_H_2,delta_H_2_uncertainnity,delta_O_18,delta_O_18_uncertainnity,time,timestamp,date_gregorian,date,year,month,day,season,season_english,season_persian,month_english,month_persian,wateryear
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-05-15,14.0,,,,,,,,,2020-02-07,-2.121788975480044,0.36066229448982684,-0.4105704925837708,0.12363473427803365,00:00:00,2018-05-15,2018-05-15,1397-2-25,1397,2,25,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-05-27,4.0,,,,,,,,,2020-02-08,-0.9672207394743441,0.8031114042128058,3.1699247171871807,0.1393572154180279,00:00:00,2018-05-27,2018-05-27,1397-3-6,1397,3,6,1,Spring,بهار,Khordad,خرداد,1396-97
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-10-07,8.5,,,,,,,,,2020-02-09,-46.12747158517524,0.7442947632938627,-7.480698770025382,0.153772361810134,00:00:00,2018-10-07,2018-10-07,1397-7-15,1397,7,15,3,Autumn,پاییز,Mehr,مهر,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-10-28,3.0,,,,,,,,,2020-02-10,-22.255752137325906,0.8187743706296603,-3.121273000013946,0.06747298224721768,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-10-28,13.0,,,,,,,,,2020-02-11,-43.58896897730325,0.660742941695182,-5.795941988405205,0.2384091168558789,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-07,1.5,,,,,,,,,2020-02-12,-16.6376109615235,0.4822867222928698,-2.8499025438880436,0.2677071839871569,00:00:00,2018-11-07,2018-11-07,1397-8-16,1397,8,16,3,Autumn,پاییز,Aban,آبان,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-17,1.5,,,,,,,,,2020-02-13,-15.382121631134485,0.868428933665077,-1.2638026223246,0.2082468114921971,00:00:00,2018-11-17,2018-11-17,1397-8-26,1397,8,26,3,Autumn,پاییز,Aban,آبان,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-20,7.0,,,,,,,,,2020-02-14,-16.833764561780058,0.5727886252071229,-3.0312842271297766,0.1551403020924387,00:00:00,2018-11-20,2018-11-20,1397-8-29,1397,8,29,3,Autumn,پاییز,Aban,آبان,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-24,3.5,,,,,,,,,2020-02-15,-5.772362467649187,0.8731058736869597,-0.8413375894779985,0.1637004662994781,00:00:00,2018-11-24,2018-11-24,1397-9-3,1397,9,3,3,Autumn,پاییز,Azar,آذر,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-26,16.0,,,,,,,,,2020-02-16,-47.02668268865815,0.92,-6.9957580214918496,0.27982801503780785,00:00:00,2018-11-26,2018-11-26,1397-9-5,1397,9,5,3,Autumn,پاییز,Azar,آذر,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2018-11-27,3.0,,,,,,,,,2020-02-17,-20.653909152982198,0.7701488167880315,-2.9264961194378896,0.3147262731327023,00:00:00,2018-11-27,2018-11-27,1397-9-6,1397,9,6,3,Autumn,پاییز,Azar,آذر,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-05,6.0,,,,,,,,,2020-02-18,-114.86760684108945,0.9342377909290563,-15.12394597657722,0.11721040909407442,00:00:00,2019-02-05,2019-02-05,1397-11-16,1397,11,16,4,Winter,زمستان,Bahman,بهمن,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-12,19.5,,,,,,,,,2020-02-19,-60.02979185115002,0.7576190663299517,-10.849197170032305,0.1588916160993608,00:00:00,2019-02-12,2019-02-12,1397-11-23,1397,11,23,4,Winter,زمستان,Bahman,بهمن,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-12,10.0,,,,,,,,,2020-02-20,-29.806413605432464,0.5239469896850267,-4.230196959565096,0.09662330464230641,00:00:00,2019-02-12,2019-02-12,1397-11-23,1397,11,23,4,Winter,زمستان,Bahman,بهمن,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-16,1.5,,,,,,,,,2020-02-21,-26.130422268990163,0.33193387443887024,-2.0240049699841083,0.07534863217073012,00:00:00,2019-02-16,2019-02-16,1397-11-27,1397,11,27,4,Winter,زمستان,Bahman,بهمن,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-18,2.0,,,,,,,,,2020-02-22,-36.90492538883116,0.4708074797621635,-3.612369730189939,0.04712821126105536,00:00:00,2019-02-18,2019-02-18,1397-11-29,1397,11,29,4,Winter,زمستان,Bahman,بهمن,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-20,1.5,,,,,,,,,2020-02-23,-48.97646126066972,0.9436236892956864,-3.9249302774038646,0.23186171443340947,00:00:00,2019-02-20,2019-02-20,1397-12-1,1397,12,1,4,Winter,زمستان,Esfand,اسفند,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-02-26,1.0,,,,,,,,,2020-02-24,-0.7460354540483545,0.7387934973184264,2.7690870693689713,0.18339088476566118,00:00:00,2019-02-26,2019-02-26,1397-12-7,1397,12,7,4,Winter,زمستان,Esfand,اسفند,1397-98
DRZ,Dargaz,درگز,ET Station,Quaraqum,Quaraqum,Dargaz,6001,,40,685794.0043635918,4145323.0229016026,59.100066,37.436105,489,Rain,,1,,2019-03-01,2.0,,,,,,,,,2020-02-25,-6.088388353310226,0.7794659057949019,-0.8595753722871259,0.1912379327086201,00:00:00,2019-03-01,2019-03-01,1397-12-10,1397,12,10,4,Winter,زمستان,Esfand,اسفند,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-01-07,4.5,,,,,,,,,2020-02-26,-54.90495879814556,0.4918863839004563,-9.376182503536638,0.14980134067045797,00:00:00,2018-01-07,2018-01-07,1396-10-17,1396,10,17,4,Winter,زمستان,Dey,دی,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-01-16,1.0,,,,,,,,,2020-02-27,-22.521622091596253,1.0017826974948205,-3.4935608180311295,0.21557918962645703,00:00:00,2018-01-16,2018-01-16,1396-10-26,1396,10,26,4,Winter,زمستان,Dey,دی,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-02-14,4.5,,,,,,,,,2020-02-28,-11.8242873317075,0.5461940036897758,-2.0713858057140913,0.11931611515912954,00:00:00,2018-02-14,2018-02-14,1396-11-25,1396,11,25,4,Winter,زمستان,Bahman,بهمن,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-02-21,8.0,,,,,,,,,2020-02-29,-7.514283584348157,0.6262707710460917,-1.7202452784063307,0.09184358573139462,00:00:00,2018-02-21,2018-02-21,1396-12-2,1396,12,2,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-02-26,17.5,,,,,,,,,2020-03-01,-66.61298934030042,0.88,-9.726025850937198,0.2382045591503235,00:00:00,2018-02-26,2018-02-26,1396-12-7,1396,12,7,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-03-02,9.5,,,,,,,,,2020-03-02,-36.788502724094336,0.8923814262970765,-4.972607292513848,0.16465325906279546,00:00:00,2018-03-02,2018-03-02,1396-12-11,1396,12,11,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-03-09,5.0,,,,,,,,,2020-03-03,-16.668115565938354,0.8447658823603137,-3.140435212375556,0.2266081931146063,00:00:00,2018-03-09,2018-03-09,1396-12-18,1396,12,18,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-03-14,3.5,,,,,,,,,2020-03-04,-7.4870717325642255,0.506929907054877,-1.1383881399197624,0.27357079313528104,00:00:00,2018-03-14,2018-03-14,1396-12-23,1396,12,23,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-03-19,8.0,,,,,,,,,2020-03-05,-52.395876458896595,0.4683186938399959,-8.021708881818741,0.22321729596217804,00:00:00,2018-03-19,2018-03-19,1396-12-28,1396,12,28,4,Winter,زمستان,Esfand,اسفند,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-03-27,5.0,,,,,,,,,2020-03-06,2.81998478205071,0.6534933960390624,0.06786763877622347,0.13724558227489508,00:00:00,2018-03-27,2018-03-27,1397-1-7,1397,1,7,1,Spring,بهار,Farvardin,فروردین,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-04-09,3.5,,,,,,,,,2020-03-07,-19.909778861257035,0.8479793315091281,-3.3509356103773458,0.17275828682487746,00:00:00,2018-04-09,2018-04-09,1397-1-20,1397,1,20,1,Spring,بهار,Farvardin,فروردین,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-04-15,41.5,,,,,,,,,2020-03-08,-29.6617923282435,0.7827720894359987,-5.455692787342946,0.05627789101118385,00:00:00,2018-04-15,2018-04-15,1397-1-26,1397,1,26,1,Spring,بهار,Farvardin,فروردین,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-04-17,28.5,,,,,,,,,2020-03-09,-25.527206450688,0.8748963079512149,-5.62166638561488,0.21982464047508427,00:00:00,2018-04-17,2018-04-17,1397-1-28,1397,1,28,1,Spring,بهار,Farvardin,فروردین,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-04-24,3.0,,,,,,,,,2020-03-10,-2.9494811967825445,0.2679511472389447,-0.3747752912287396,0.2257028543387682,00:00:00,2018-04-24,2018-04-24,1397-2-4,1397,2,4,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-05-01,2.5,,,,,,,,,2020-03-11,-0.19588075260959706,0.8053552921951072,-0.03795220349676811,0.1442986692881584,00:00:00,2018-05-01,2018-05-01,1397-2-11,1397,2,11,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-05-14,10.5,,,,,,,,,2020-03-12,-10.69541132920824,0.6800597149491115,-2.8341365794217945,0.15229768828405338,00:00:00,2018-05-14,2018-05-14,1397-2-24,1397,2,24,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-05-17,18.5,,,,,,,,,2020-03-13,-32.423416938859866,0.3946811814616945,-5.740614433138566,0.20778789518801807,00:00:00,2018-05-17,2018-05-17,1397-2-27,1397,2,27,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-06-03,9.0,,,,,,,,,2020-03-14,27.172789611265173,0.9627111293979465,2.4347662518188953,0.19495856602536518,00:00:00,2018-06-03,2018-06-03,1397-3-13,1397,3,13,1,Spring,بهار,Khordad,خرداد,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-08-07,5.0,,,,,,,,,2020-03-15,0.040491785579187825,0.3358235733834102,-0.11704076018419558,0.21612684490587036,00:00:00,2018-08-07,2018-08-07,1397-5-16,1397,5,16,2,Summer,تابستان,Mordad,مرداد,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-09-20,2.0,,,,,,,,,2020-03-16,-4.990072179039169,0.9334060725250612,-0.40207008436064545,0.20383721862473214,00:00:00,2018-09-20,2018-09-20,1397-6-29,1397,6,29,2,Summer,تابستان,Shahrivar,شهریور,1396-97
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-10-08,28.5,,,,,,,,,2020-03-17,-39.1546662427698,0.7196569571677885,-5.7898131137925715,0.17416533486891167,00:00:00,2018-10-08,2018-10-08,1397-7-16,1397,7,16,3,Autumn,پاییز,Mehr,مهر,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-10-28,37.0,,,,,,,,,2020-03-18,-60.495786678029745,0.8223363259640161,-8.268452188694232,0.2961663215154616,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-10-30,38.0,,,,,,,,,2020-03-19,-28.330170322409856,0.40541710743381343,-3.6452818446069086,0.2615856621962805,00:00:00,2018-10-30,2018-10-30,1397-8-8,1397,8,8,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-10-31,3.5,,,,,,,,,2020-03-20,-0.9912604135864234,0.6821784419539126,-0.14170639218752318,0.21130211230999701,00:00:00,2018-10-31,2018-10-31,1397-8-9,1397,8,9,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-11-01,3.5,,,,,,,,,2020-03-21,-60.25563797427031,0.8152561793694055,-7.405524948350463,0.13193291856091124,00:00:00,2018-11-01,2018-11-01,1397-8-10,1397,8,10,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-11-08,2.0,,,,,,,,,2020-03-22,-39.6612481473773,0.7517486140104709,-6.882536675926407,0.22033822068961786,00:00:00,2018-11-08,2018-11-08,1397-8-17,1397,8,17,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-11-17,,,,,,,,,,2020-03-23,-18.36585578727371,0.9309185265102417,-4.013966738969039,0.16631530978836542,00:00:00,2018-11-17,2018-11-17,1397-8-26,1397,8,26,3,Autumn,پاییز,Aban,آبان,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-11-24,,,,,,,,,,2020-03-24,-14.676575650023269,0.4888359210069021,-3.3764079606503863,0.20154796435753622,00:00:00,2018-11-24,2018-11-24,1397-9-3,1397,9,3,3,Autumn,پاییز,Azar,آذر,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-11-27,15.0,,,,,,,,,2020-03-25,-46.53139392570058,0.6888440309678283,-6.336819736833094,0.1637560187189057,00:00:00,2018-11-27,2018-11-27,1397-9-6,1397,9,6,3,Autumn,پاییز,Azar,آذر,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2018-12-14,2.5,,,,,,,,,2020-03-26,-59.486838629390924,0.8755074909255034,-7.468540539356133,0.20807305848347188,00:00:00,2018-12-14,2018-12-14,1397-9-23,1397,9,23,3,Autumn,پاییز,Azar,آذر,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-01-04,12.5,,,,,,,,,2020-03-27,-40.37731819729678,0.4748457240690562,-6.09233733515398,0.0983714923474615,00:00:00,2019-01-04,2019-01-04,1397-10-14,1397,10,14,4,Winter,زمستان,Dey,دی,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-01-16,5.5,,,,,,,,,2020-03-28,-6.497961746758215,0.570332075198302,-0.7637403826504016,0.1639947791547037,00:00:00,2019-01-16,2019-01-16,1397-10-26,1397,10,26,4,Winter,زمستان,Dey,دی,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-01-18,10.5,,,,,,,,,2020-03-29,-14.09792018467568,0.88,-3.1962027668622635,0.04695588340843645,00:00:00,2019-01-18,2019-01-18,1397-10-28,1397,10,28,4,Winter,زمستان,Dey,دی,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-02-05,7.5,,,,,,,,,2020-03-30,-40.440201455636426,0.7857795197551702,-6.231730006340325,0.24882483530923238,00:00:00,2019-02-05,2019-02-05,1397-11-16,1397,11,16,4,Winter,زمستان,Bahman,بهمن,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-02-14,11.0,,,,,,,,,2020-03-31,-77.02742597348842,0.7273166254573522,-10.389716148197188,0.3475244667645722,00:00:00,2019-02-14,2019-02-14,1397-11-25,1397,11,25,4,Winter,زمستان,Bahman,بهمن,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-03-19,34.0,,,,,,,,,2020-04-01,-72.65805557574505,0.7317743194911014,-9.637839872510451,0.11079553540944946,00:00:00,2019-03-19,2019-03-19,1397-12-28,1397,12,28,4,Winter,زمستان,Esfand,اسفند,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-03-23,17.0,,,,,,,,,2020-04-02,-22.971114593828574,0.6835295150906093,-3.2930294338534516,0.07720453354564019,00:00:00,2019-03-23,2019-03-23,1398-1-3,1398,1,3,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-03-28,36.5,,,,,,,,,2020-04-03,-3.445282962310661,0.6948756828862751,-0.5314511720440007,0.11374994694504274,00:00:00,2019-03-28,2019-03-28,1398-1-8,1398,1,8,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-04-03,4.0,,,,,,,,,2020-04-04,1.1711151666656914,0.4572095066815654,0.09857918759146381,0.06444099005543348,00:00:00,2019-04-03,2019-04-03,1398-1-14,1398,1,14,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-04-08,49.0,,,,,,,,,2020-04-05,-11.51878818131294,0.43282937823889317,-2.4892061913733743,0.068092502279375,00:00:00,2019-04-08,2019-04-08,1398-1-19,1398,1,19,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-04-08,36.0,,,,,,,,,2020-04-06,-2.4003187290946095,0.37634758232251186,-2.566142629202541,0.10468724745641177,00:00:00,2019-04-08,2019-04-08,1398-1-19,1398,1,19,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-04-18,4.0,,,,,,,,,2020-04-07,-26.94381294894201,0.6398830033685818,-3.1914789778132517,0.06957260955289803,00:00:00,2019-04-18,2019-04-18,1398-1-29,1398,1,29,1,Spring,بهار,Farvardin,فروردین,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-04-24,3.0,,,,,,,,,2020-04-08,9.2292537338316,0.4208491828038479,-1.04490500454825,0.12384269109102351,00:00:00,2019-04-24,2019-04-24,1398-2-4,1398,2,4,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-05-13,16.5,,,,,,,,,2020-04-09,11.429999108186585,0.38016301108866424,1.3068441718076127,0.08501319032720549,00:00:00,2019-05-13,2019-05-13,1398-2-23,1398,2,23,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-05-24,32.0,,,,,,,,,2020-04-10,-8.000374733967421,0.27354392668210814,-1.9219357345181172,0.0821708715827372,00:00:00,2019-05-24,2019-05-24,1398-3-3,1398,3,3,1,Spring,بهار,Khordad,خرداد,1397-98
FRZ,Freizi,فریزی,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,676940.043528264,4039728.021246255,58.975306,36.48653,1621,Rain,,1,,2019-10-26,6.0,,,,,,,,,2020-04-11,-50.16061817508156,0.838447999580177,-8.407496174998006,0.08688410096214348,00:00:00,2019-10-26,2019-10-26,1398-8-4,1398,8,4,3,Autumn,پاییز,Aban,آبان,1398-99
